,<n_e>,<n_e> Err,Blob Size [rhos],Blob size Err [rhos],Bt,Cs,Efold,Efold GPR,Efold GPR Err,EfoldErr,Ip,Ip Err,Lambda Div,Lambda Div Err,Rho,Rhos,Rhos Err,Shots,Tau,Tau Err,Theta Div,Theta Div Err,vP,vP Err,vPExB Err,vR,vR Err,Z,Mu,Conf
95,9.459536579189434e+19,inf,27.96663456111081,15.601394536493782,1.4247764348983765,37222.03427851149,0.02656228763097191,0.019034402113219575,0.019034402113219575,0.006643552883007518,339.15209375,1521.6312255859375,2.1811900807514077,0.5154121689697219,1.0736366124666323,0.0013505324940127222,0.00011807895830378427,52126.0,2.5008775107362715e-05,3.613111018982115e-08,22.74473489677579,12.854951885768516,-1368.465658974202,730.1673878851727,201.12065571356732,638.9042229399629,104.02497932379009,1,2,LSN
96,7.148857038227479e+19,inf,7.223059262095882,2.532792965077614,1.4243276119232178,40309.143584691185,0.010408920393315563,0.02059427102380606,0.02059427102380606,0.0003594703052114223,338.48996875,778.5294799804688,1.0199142143026847,1.161433611167689,1.0154835606881876,0.0014366847486293587,0.00011355798423873095,52128.0,5.182535080709075e-06,3.9240499881194107e-08,0.43019502541956917,0.16522893140940953,-1284.8240028226985,355.86102259179927,892.3439853067371,1535.7866068495002,330.0581031500221,1,2,LSN
97,7.108458342195082e+19,inf,7.940222193258583,2.840432817321827,1.4243500232696533,35799.679540548575,0.009758955277234381,0.020686903062399373,0.020686903062399373,0.00011706753498455886,338.48759375,777.033935546875,2.37892780351437,0.7328287110692546,1.0358967073043144,0.0012838411738479688,0.00016116357143360264,52128.0,2.7504217535872653e-06,2.5515132816076245e-08,0.7054029907528129,0.2695644677855043,-3667.3094632736447,360.7829957130549,555.0056749259413,536.432489663608,184.43012361758892,1,2,LSN
98,7.060034530693874e+19,inf,6.105074327430388,2.481829974589427,1.4243649244308472,33061.38950666623,0.012353310949372451,0.11895940833573478,0.11895940833573478,0.001805826538466269,338.48684375,775.2696533203125,1.2526715843447103,0.24005997127046239,1.057799545643625,0.0011946191930523058,0.00026866077030183473,52128.0,6.509233995347109e-06,6.05112251073968e-08,0.421104185936249,0.19645237574067587,-543.161248330493,204.09744911666021,381.1470783569281,979.986200739838,151.74606201370065,1,2,LSN
99,7.010574539434649e+19,inf,8.565311036006293,4.163792860245892,1.4243319034576416,34725.266125293136,0.028712128245042635,0.06699709642662709,0.06699709642662709,0.007871350694070557,338.49090625,777.443115234375,0.8609688532288359,0.03817131168975052,1.0769274577534127,0.001265327955043431,3.5640280549427844e-05,52128.0,1.5124057327438608e-05,8.633949536470223e-09,1.1361243288836402,0.5537317521160217,-610.7747150342535,241.07300532011467,260.815507665543,374.7965613755154,106.35684087128035,1,2,LSN
100,8.611660941764854e+19,inf,8.939077277656935,3.1854044215815827,1.4244351387023926,38341.89094487944,0.010822799174141258,0.008291325766649399,0.008291325766649399,0.00029265652537622036,338.560875,803.3279418945312,2.6536628873827186,2.097941189333701,1.0104682591591552,0.0013619646716579515,0.00016168568241833165,52129.0,5.4340191913846764e-06,4.9148940900794545e-08,0.7244221949913635,0.2898485258059476,-1016.8904516569693,265.70107175672655,791.4948051277792,1996.396450811687,483.397416144361,1,2,LSN
101,8.564618556672783e+19,inf,4.237135028050197,1.2022447204272007,1.4244179725646973,38791.190537824055,0.010606019357041932,0.06915759984934504,0.06915759984934504,0.000301573702712269,338.55528125,800.8056640625,3.83341562880808,1.120711530296054,1.031770300865007,0.0013889561693037282,8.041174364747327e-05,52129.0,4.0274632856922365e-06,1.494146837965896e-07,0.15488554423047962,0.04554970667275852,-1052.1260426156618,221.43415595824277,519.5025025236841,1014.0655181067619,189.27245156185344,1,2,LSN
102,8.51987634990602e+19,inf,6.879211445658281,2.1841416357184267,1.424390435218811,34228.25614421756,0.015410790408125147,0.020363420078339207,0.020363420078339207,0.0032845274422780846,338.5610625,805.4638061523438,1.5889043560319032,0.3432044263397402,1.054247918744542,0.001235560244689193,0.0002513417026776168,52129.0,6.091502965925103e-06,1.3122768324895741e-08,0.577005444430583,0.21816658750374596,-543.9163791959294,149.7593946771801,469.7769947117697,1284.9558263288077,203.1341142594231,1,2,LSN
103,8.477314694599462e+19,inf,9.718012009461031,18.252105124978037,1.4243682622909546,36451.64194723578,0.05447030313632594,0.03073376291994187,0.03073376291994187,0.0231344446322652,338.55471875,804.1506958007812,1.5848900652399067,0.5289773853800214,1.0754611359215307,0.001324664725216965,0.00026726962304388763,52129.0,2.8594912574291305e-05,4.5491056316513407e-07,1.6005395109431746,3.0238450616076085,-92.1035851714034,171.04654061114402,254.82922431033532,440.66635073240053,123.40237414428765,1,2,LSN
104,1.1632716913442187e+20,inf,3.760617744030937,2.920859023832946,1.4248958826065063,40171.465438768195,0.011129778936683873,0.008291325766649399,0.008291325766649399,0.00019759580163404558,338.37209375,908.1925659179688,3.1245606262688583,3.675068758048036,1.0092402183631657,0.0014289124894137717,0.0001209276204445469,52129.0,7.240595562953214e-06,6.237595479704609e-08,0.08339954884605907,0.06621804528565672,283.60980903608373,101.4116394171346,988.600699390617,685.8200639781174,472.82997033120404,1,2,LSN
105,1.1595753971344264e+20,inf,8.501209900914885,2.326323216257486,1.4248974323272705,37932.006259650036,0.011508897275009842,0.06915759984934504,0.06915759984934504,0.0005727591910599507,338.397125,886.1743774414062,9.157102551771462,2.789269908707682,1.029947374826517,0.0013585420732821966,0.00011467810123118106,52129.0,5.812509907152815e-06,2.1983821881867388e-08,0.8626093328999892,0.25121492272765433,-1691.5393885220642,196.7118935272784,580.0496392756446,1042.4599519462872,258.19389871404275,1,2,LSN
106,1.1554818713637513e+20,inf,7.061533700110119,1.9157565322141257,1.4249114990234375,33764.6901206541,0.018234098224635824,0.020363420078339207,0.020363420078339207,0.004218682727892686,338.41640625,872.588134765625,4.2438532554240895,0.9121301613373279,1.0484295290855665,0.0012191444729276097,8.094309899644144e-05,52129.0,6.471022070550079e-06,2.938163024514008e-07,0.6134024888569747,0.1726692263346453,-712.0343714270575,154.28528616317587,441.42600570767644,1123.8166309683513,176.22058365726434,1,2,LSN
107,1.1511709941344974e+20,inf,10.222186193971359,3.972173513595541,1.4249119758605957,35092.62530797542,0.0492020574524656,0.03073376291994187,0.03073376291994187,0.011790352297503068,338.423375,871.4862060546875,4.539335823455041,1.1280886844827818,1.0685361595121878,0.00127444002066272,4.2462635995842546e-05,52129.0,1.2183850127011725e-05,1.1970618780263295e-07,1.7934573025622906,0.7024675622680029,-282.5183271048554,101.62128533438155,314.4630000891559,1031.2495813358812,151.2740910982206,1,2,LSN
108,6.1422004868311155e+19,inf,,,1.4243803024291992,43020.77842360337,0.01030866415826533,0.009279538849692473,0.009279538849692473,0.00041903531079967446,338.47903125,643.5812377929688,0.8126865637526408,0.7529760273599249,1.0145647525740624,0.0015351494044287383,0.00012165120867969416,52131.0,5.569206497323149e-06,1.595585866152366e-08,,,,,1022.6632727862884,1426.7005923719248,408.8841746594203,1,2,LSN
109,6.10704646126321e+19,inf,2.319894777106778,1.3236045979404472,1.4243931770324707,35933.67714973696,0.009356503428057477,0.008569698505207706,0.008569698505207706,0.0001085077810369721,338.46109375,670.7007446289062,1.022330703975652,0.09535054830849249,1.037300048127105,0.0012917645792187623,6.518594986191205e-05,52131.0,2.624874384048074e-06,6.683061738733455e-08,0.032609135850706544,0.018729513276627727,-1092.5361417168733,330.1242845212928,657.6239698248946,331.3464129718068,160.13696091074743,1,2,LSN
110,6.071054607834939e+19,inf,4.161542270926608,2.039113090341316,1.4244059324264526,33428.20611659474,0.011326164639478206,0.02075328038952879,0.02075328038952879,0.0016833586873139642,338.4486875,682.0313110351562,0.9387392485314213,0.32633437237964025,1.0580038320097014,0.00121020871497911,0.00019185719986646388,52131.0,7.1169299015421624e-06,4.687908451403594e-09,0.15981146991246678,0.08258642539938849,-347.1416296892964,152.85431664901586,348.4137153566183,616.6595678980543,132.553849888461,1,2,LSN
111,6.034100461830039e+19,inf,,,1.424362301826477,34347.78719930969,0.03288445969667954,0.020680757831576333,0.020680757831576333,0.01396072350726087,338.43175,680.2755126953125,0.7540914174766988,0.1524936450624258,1.0791767385904787,0.0012541104122203,0.000317016269960052,52131.0,1.3648643196874819e-05,1.0186227143728745e-08,,,,,409.6711907038055,492.4276001301604,132.28539245318106,1,2,LSN
112,1.2721825402000821e+20,inf,11.756838002708932,3.5077496195408906,1.4251716136932373,41047.209225247585,0.009695405741893696,0.009275855847700545,0.009275855847700545,0.0003750976185988618,338.29659375,1019.5104370117188,3.5842477490564564,4.1910914490534195,1.0040096363135294,0.0014578126064468061,9.309833769865957e-05,52131.0,6.134794102312493e-06,1.0383743358113566e-07,1.4827918691771378,0.49741611165582417,287.2648125919801,75.77789164507122,801.5813630961709,2778.972302775334,384.51808704066354,1,2,LSN
113,1.2680060672722076e+20,inf,10.94094739114067,3.5860862845809036,1.425147294998169,34889.26487821863,0.009111384337021473,0.008579122632215282,0.008579122632215282,0.00017298446188416635,338.301375,1019.0029907226562,7.575226842018227,2.9930162953921604,1.021973459511984,0.0012486023637445932,8.872681284341704e-05,52131.0,1.0705098626165682e-05,3.20731626826085e-07,1.571681799223424,0.5320327192395506,605.9099128247527,138.56698509341547,595.5878583417352,1123.0904427905866,261.54662802573,1,2,LSN
114,1.2634336821974034e+20,inf,7.742997021161875,2.515596640635691,1.4251089096069336,34741.781397347935,0.013787305158207105,0.020810406052380867,0.020810406052380867,0.0037012068991329485,338.32078125,1000.0646362304688,4.439218119859898,1.064213372062922,1.0429482931075746,0.001253657622890726,5.47882345726376e-05,52131.0,7.5062892366811915e-06,3.7316350211863925e-08,0.7864826138471359,0.26021777230061177,-603.3972420093257,145.72292262216595,531.585651742769,1143.7898700037006,248.50108920714854,1,2,LSN
115,1.2581967522947714e+20,inf,10.939235438920697,2.7359297800494136,1.4250893592834473,32529.09929397951,0.07140983298769708,0.020600308099646115,0.020600308099646115,0.03533041309938042,338.3468125,982.6278076171875,7.24963001523977,1.2817513995630407,1.0652674586779012,0.0011835441236336499,0.00010446439576380966,52131.0,9.201446154294924e-06,1.919060450253268e-07,2.0463364524614875,0.5446917433921429,-735.9166731626509,146.55328350569184,414.9868231724622,1199.2786435526693,179.72379302391863,1,2,LSN
116,5.73743463247003e+19,inf,10.798684732841522,14.536055530944598,1.423936128616333,46490.11056448367,0.01419645471631896,0.0109961965746905,0.0109961965746905,0.0013021287771905635,338.5376875,1678.669677734375,0.8096111976207387,0.616274924360085,1.0122810371698212,0.0016631436429061278,0.0001595446305586437,52198.0,6.331773122096928e-06,4.7328890565948384e-08,1.3918380442758176,1.8884646089501809,-77.36790060395899,103.41815061739305,901.6690726910869,2835.395594945605,449.50164526299636,1,2,LSN
117,5.722454446248559e+19,inf,1.865691982156024,1.658210238033951,1.423936128616333,38177.051371673755,0.01024056967925678,0.00924231302023647,0.00924231302023647,0.0009653333561209212,338.5250625,1685.62939453125,1.7820374903758178,0.12515544139873347,1.0363920992826665,0.0013746554469057592,8.470551832807941e-05,52198.0,3.6255601449986285e-06,2.6777693082029825e-08,0.021433448379354,0.019126318952443693,-265.85705453927443,215.80517117575178,875.2827727474652,655.5304063311086,237.24680524779473,1,2,LSN
118,5.70934474920826e+19,inf,4.569018464774081,1.7282231363760576,1.4239379167556763,34732.68493259247,0.00820889726325669,0.013650581307971501,0.013650581307971501,0.0002637041798371217,338.48184375,1714.947998046875,1.1128847041692154,0.10053538264181891,1.0545171984244017,0.0012595626030126753,7.577412500681607e-05,52198.0,6.324192455564442e-06,1.7115666696703643e-08,0.22628261893378837,0.0869970167719074,-563.345894928798,180.73150834407997,411.96937789495604,714.6516036391745,143.18059125121172,1,2,LSN
119,5.693749716084536e+19,inf,10.11459387347251,37.504172329176335,1.4239517450332642,38042.077824289125,0.022384320296636378,0.06717271920135175,0.06717271920135175,0.017821986020143007,338.40865625,1790.8154296875,0.797445418086108,0.04559886400346891,1.0752550330314066,0.0013903337901912337,0.0005029229996148058,52198.0,1.8662963103629798e-05,1.6901117986119653e-08,1.9158635770434258,7.137714243053495,-47.03986294210133,174.27893822654516,233.07019203488304,752.0366382970468,112.26694263099093,1,2,LSN
120,1.2011928798159805e+20,inf,9.136516670554606,3.4827736350256884,1.4253737926483154,44977.148417400065,0.012622890298686094,0.01100122586325916,0.01100122586325916,0.0005265914485703954,215.18728125,161800.734375,1.933149106668701,2.538540289645159,1.0054037295902294,0.0016003584295548948,0.0001494655283600495,52198.0,5.347370386348517e-06,2.843438138687748e-07,1.117923514882794,0.4643352724006893,180.58353155138784,62.42676553860529,959.8874305336889,2728.4027326524724,413.5627782600946,1,2,LSN
121,1.1992355731966788e+20,inf,10.33499569046785,2.6714619007743385,1.4253606796264648,37046.228860934905,0.01105560338362031,0.009311626759096255,0.009311626759096255,0.00035652549597968766,221.2546875,160001.046875,15.90198418106253,15.017145996513038,1.0242942587477268,0.0013271150788928367,7.660515892245465e-05,52198.0,7.924122301119387e-06,1.4846570459651153e-07,1.7861018075517907,0.4827482079975177,1234.1464674795554,190.8263958799061,529.0990884996039,1213.6055677408797,250.35737149720384,1,2,LSN
122,1.1975588619447855e+20,inf,7.163869813974205,4.555681871891494,1.4253463745117188,34419.169671974465,0.010565029158130878,0.009178922007585596,0.009178922007585596,0.0001750004775056526,227.9039375,157741.84375,5.389149366274037,1.0886637670173376,1.043409424371285,0.0012425335276112772,3.139543335063688e-05,52198.0,1.567144771007473e-05,2.842314796647849e-07,0.8145803170240229,0.518963042960658,-463.784015408816,140.66173380116888,401.3264682422784,327.9114697805157,183.1864984214144,1,2,LSN
123,1.1962008331430868e+20,inf,4.957182229371585,1.4046362577542408,1.4253170490264893,37471.13174656369,0.014314215674363098,0.07210962206140376,0.07210962206140376,0.00275196566074625,234.55146875,155156.796875,7.36269623416424,1.1643366760062528,1.0654683043583306,0.0013636180985360676,0.00018481017521449847,52198.0,7.340230033149436e-06,9.85488137818943e-09,0.3768611496652802,0.11865451907937835,-585.1893520063626,113.98583876622065,263.3187314610123,711.0778460060837,146.3275501745643,1,2,LSN
124,5.602812187983741e+19,inf,9.619228690316433,387.2655943165186,1.4241361618041992,46281.33408934517,0.016161376820121146,0.010142683384403417,0.010142683384403417,0.0025790159261386675,338.445375,850.9072875976562,0.8109152129095408,0.7252901785051328,1.0087844396187473,0.0016526408559710084,0.00012877500520575353,52205.0,7.194085295509533e-06,2.568689794911946e-07,0.9282367592461206,37.37065821862508,-0.06492698369542615,2.613907709270456,709.5255792597953,2209.750048363509,355.72626665554884,1,2,LSN
125,5.592457427277998e+19,inf,0.38655224068829797,11.048919330266731,1.4241158962249756,35670.31297593143,0.009755389315444396,0.007666250265036441,0.007666250265036441,0.0012659854744451822,338.44184375,852.000244140625,1.9174161027132695,0.395679734368988,1.032524891840514,0.0012839088783055117,0.00013179321677771742,52205.0,1.7203096059354779e-06,8.95120178675401e-09,0.0003635920703300713,0.010392726114368664,-0.2744268104891166,7.841578709099435,562.3727083128248,288.4932034885458,205.29472563553023,1,2,LSN
126,5.581731911251368e+19,inf,3.8824629433429982,39.39890003272434,1.4241100549697876,30345.357041662446,0.008175964022894283,0.013676745156742451,0.013676745156742451,0.0009174808932130902,338.42840625,858.3635864257812,1.3597699521271154,0.2518680596503933,1.0550976361385958,0.0011005008609380864,0.00014345532163333256,52205.0,6.043294823245971e-06,2.2312834187004244e-08,0.12831315463025242,1.3022301469443929,-0.7007184932771036,7.108817181053152,371.4449821933601,707.0069950555845,170.7199951320328,1,2,LSN
127,5.571731193289769e+19,inf,11.249142116501215,242.45938326494985,1.424120545387268,29178.952937080783,0.2994137775373241,0.03098857235040567,0.03098857235040567,0.7181533002187535,338.409875,866.3214111328125,0.8455074960700852,0.03390506858819664,1.0716557154125461,0.0010654261385919228,0.0001373792771125439,52205.0,2.5769155967159615e-05,1.2459800104888129e-08,2.0288271883840006,43.729308380495134,-0.2629017725229297,5.666264652549428,211.73515411224255,465.09587462499763,86.72112158678166,1,2,LSN
128,5.800864578667125e+19,inf,8.10337663548259,3.2488273090816575,1.4247523546218872,44995.21125943803,0.01374294424996138,0.010099075078265714,0.010099075078265714,0.000645910681561943,339.101375,1476.7867431640625,1.428058254965756,1.561993037582418,1.006349956567499,0.0015991069629994695,0.00014833982316734661,52205.0,6.185567235249059e-06,2.3076931986490493e-08,0.5987771764042852,0.259371521597971,-1024.0729778079906,362.66508388052347,815.7348230510238,1827.5379356675069,343.4118541805694,1,2,LSN
129,5.809027792796385e+19,inf,0.8005880758921275,0.6960172381918004,1.4247493743896484,36101.15625569555,0.01170775345648084,0.007635111241867379,0.007635111241867379,0.0005168144860046821,339.05609375,1446.664306640625,2.2263225455084927,0.653297441632399,1.0295279501955181,0.0012932973543941801,0.00010837516826600809,52205.0,2.316621036296325e-06,6.562959800232338e-08,0.0022281762155017424,0.0019494824237693811,-296.73630077184896,208.67291521300277,540.13397647307,334.22440727158767,170.58395383421794,1,2,LSN
130,5.813480814888878e+19,inf,8.310651229613228,2.5785949721427075,1.424733281135559,32457.653717936,0.010300966674534688,0.013725401906595713,0.013725401906595713,0.00024860759839115805,338.9731875,1348.14208984375,1.1013149655829078,0.3769295502520639,1.0520923857072197,0.0011724490374048428,9.72660610840012e-05,52205.0,9.121783259212416e-06,5.6856024329837056e-09,0.8852141527017039,0.2868682892863024,-689.5390874540531,182.69104720841733,371.5837312173922,815.824608751623,131.7349622847605,1,2,LSN
131,5.814678842758503e+19,inf,17.383726870067978,9.611948178426239,1.424736499786377,30678.26194840982,0.011584078718926395,0.03156927888627812,0.03156927888627812,0.001448023177732794,338.88196875,1203.951904296875,0.5755985025744538,0.15259950075586926,1.0724870124960642,0.0011176351233405898,8.62892562853677e-05,52205.0,1.4561138733303505e-05,8.959583164208147e-08,6.200321236758081,3.464044733003052,-1102.4056468738258,582.2136102393762,301.98436585710806,751.6714404961656,122.98509778351081,1,2,LSN
132,4.3997177687782195e+19,inf,10.625249180356773,3.667501049273023,-1.4244333505630493,42918.63373346387,0.009113720940866373,0.00899616959579913,0.00899616959579913,0.0002761900032772335,240.050375,784.271728515625,0.770908141066513,0.24705280069184063,1.0101944819452164,0.0015426798250514828,0.00022568709585182056,52629.0,6.4410912107075725e-06,2.495981704985406e-07,1.5764772624481334,0.6843652514403381,2170.9755921903156,494.3140172663876,754.3440111889486,1327.7523304269682,340.57803499882925,1,2,LSN
133,4.3869023010495136e+19,inf,11.725083126970457,3.6619556181922435,-1.4244049787521362,36282.22077932937,0.01457678610355701,0.01789763955600478,0.01789763955600478,0.003984427112055025,240.055671875,780.1199951171875,0.37452430562046213,0.03476922437401633,1.033245005159544,0.0013139033103925668,7.774440035598519e-05,52629.0,1.5646421792861952e-05,2.1723086142549524e-07,2.818583889261749,0.9094791206274442,430.28361017236017,86.33090119612683,550.8589907903639,885.6145552618519,211.61285944401732,1,2,LSN
134,4.3732415287813734e+19,inf,16.26799276393511,6.290681713039047,-1.4243395328521729,29635.500968564924,0.03152330408915051,0.04036886460572469,0.04036886460572469,0.05112233842429451,240.06534375,777.867919921875,0.2667501499378084,0.029907934409475995,1.051575048572891,0.0010810902404166762,0.0001844675562851641,52629.0,1.702713553074853e-05,3.1457285738024614e-08,6.780083371098818,2.870141187368173,145.07307160365656,53.715805466660775,456.88885904711464,1022.6518431331989,114.00832966826108,1,2,LSN
135,4.359501151871382e+19,inf,15.470250835168034,6.380196310557561,-1.424330234527588,31197.228785486037,0.011440881900530286,0.07298500101619959,0.07298500101619959,0.014256233523532802,240.067671875,780.8469848632812,0.17519728707431512,0.008220004139318266,1.0717207880312019,0.0011469749388616172,0.00012407539249835808,52629.0,1.7432207316800468e-05,3.157371487586351e-08,6.920279667360322,2.9609353196659423,175.42644645096635,67.96316266439644,439.8065753654471,1002.6546413394213,141.77118050049538,1,2,LSN
136,6.875468309832139e+19,inf,7.844246136230163,5.367555351498011,-1.4251482486724854,40889.345406970824,0.008837066778590542,0.00899616959579913,0.00899616959579913,0.000120963046417443,242.282734375,1258.8017578125,0.4596215689004932,0.09667998378198588,1.0052579846533602,0.0014628621044396628,0.00013231399809473507,52629.0,1.4969664734874438e-05,1.1534186545747587e-07,0.7226216969465732,0.5192620585011454,160.8062394372488,105.41298807117394,363.3998721891644,749.4970158716128,146.95578301301657,1,2,LSN
137,6.833496872367371e+19,inf,22.338768172028416,8.241624953867252,-1.4251822233200073,33789.67234191651,0.011981654249204374,0.01789763955600478,0.01789763955600478,0.002859616624908972,242.35946875,1308.5709228515625,0.6547268862211089,0.008915464310034857,1.0245867640325745,0.001216576365261459,2.3495191871533962e-05,52629.0,2.435748671264304e-05,4.674605422641154e-08,13.747033530792779,5.1454343193075935,185.36038933942936,65.76095128645923,308.15823232928,1100.2432246008432,111.3774850767683,1,2,LSN
138,6.798367036055277e+19,inf,7.288746311116825,5.727341113287194,-1.425190806388855,30134.731511081365,0.12988856888096265,0.04036886460572469,0.04036886460572469,0.16487764394029455,242.42,1316.6552734375,0.8627540389188555,0.11732527407585165,1.0453234393941304,0.0010923657806103685,6.192117977220689e-05,52629.0,1.4902073004043212e-05,9.775176212149377e-09,0.924509430848666,0.7287328491447729,-245.28469054627004,180.58708968535333,301.74814030774866,474.65516908103467,130.34117518574197,1,2,LSN
139,6.7676990179286974e+19,inf,4.716888689748485,4.245946790347915e+16,-1.4251868724822998,30872.48820047378,0.19367460035122827,0.07298500101619959,0.07298500101619959,0.39978961151503,242.465390625,1322.5521240234375,0.4402476059241251,0.1715905019472807,1.066387863254595,0.0011272091251612144,4.880245462559217e-05,52629.0,1.1522739571489752e-05,5.5305087285078814e-08,0.3533121606863311,3180368953622701.0,-9.635772040423993e-15,86.7372076353661,283.38801058360553,461.4284598264857,101.74882543291905,1,2,LSN
140,4.82283183337898e+19,inf,,,-1.4238940477371216,43833.62490942313,0.005645420567028915,0.006908591241947988,0.006908591241947988,0.001759562998142103,228.02865625,15667.1513671875,0.4871017376307239,0.12506859858944586,1.0120817984567645,0.0015794467114731193,0.0001007292973865173,52633.0,4.007017657326266e-06,1.846350903388585e-08,,,,,843.3861568751549,932.4337902306216,338.78114261789256,1,2,LSN
141,4.828573043294575e+19,inf,8.816611231968709,2.203198605006315,-1.423895239830017,30875.15833741451,0.06214372872853872,0.02508425757816416,0.02508425757816416,0.11116634661414515,227.497296875,15881.8984375,0.33866392126188866,0.07425322893672019,1.0333967529722559,0.0011199461466557435,4.1353885338584923e-05,52633.0,7.6093637102240845e-06,1.7134709659542084e-07,0.9361064535347328,0.24392334068474206,714.4459078259051,109.15637951435943,496.4438600054534,1083.2394201771003,212.81088671314026,1,2,LSN
142,4.83518550622402e+19,inf,18.0588583302587,4.259320245616646,-1.423890233039856,31371.060853121908,0.028288561060465067,0.028021760784301443,0.028021760784301443,0.03430723536344826,226.9566875,16073.75,0.17454391618590606,0.014395828585112541,1.052368763990998,0.0011461076347794635,0.00020256910883633466,52633.0,1.4895375478294321e-05,3.503670377504217e-08,6.849433748597572,2.035136441546339,859.9584351195488,118.12818636741892,590.1002914510801,1091.4359045847075,209.2432808950213,1,2,LSN
143,4.838196408865522e+19,inf,,,-1.4238792657852173,25769.416669422142,0.024406935273417165,0.014918373234924719,0.014918373234924719,0.03937607009679266,226.381375,16261.5341796875,0.16098261159786145,0.0015961091527509777,1.0741963182705305,0.000948355004992984,0.00018819436173647883,52633.0,1.4553137089163566e-05,3.5445236938022676e-08,,,,,399.2578487855849,718.0537576233706,146.44842676744895,1,2,LSN
144,6.934863927964598e+19,inf,,,-1.4252674579620361,43147.19348178631,0.008955539224470234,0.006908591241947988,0.006908591241947988,0.0003675439734498742,191.9485625,95648.609375,0.6316196282897838,0.165395889703093,1.0076927836353253,0.0015465940024158686,0.00011726894330499251,52633.0,7.0436292679578115e-06,1.4823225527169092e-08,,,,,546.3140336125637,1116.5764438957128,217.31718724866082,1,2,LSN
145,6.923827030244983e+19,inf,,,-1.425275444984436,34473.59376640739,0.012663918064035109,0.02508425757816416,0.02508425757816416,0.0017957297249682632,196.812859375,92004.2421875,0.9178403087730181,0.11945385683532737,1.0272307495664583,0.0012465774248746353,0.00018417212496897896,52633.0,1.991064012760178e-05,1.3993674416181333e-08,,,,,283.9477862717261,740.3819092205964,121.09421016252763,1,2,LSN
146,6.9138944820043055e+19,inf,,,-1.425231695175171,29887.70648625172,0.02781341587321301,0.028021760784301443,0.028021760784301443,0.009406629751292035,201.576609375,88020.2578125,0.4086085814392557,0.04492802537913665,1.0477139542620684,0.0010887335689048908,0.00013922674086601494,52633.0,1.544152735412788e-05,1.576566095615711e-08,,,,,267.0611089949055,746.4015110409046,117.36004256692412,1,2,LSN
147,6.904638793121687e+19,inf,10.889785510841708,14.015812661259497,-1.425206184387207,27033.191170264297,0.07395072267310354,0.014918373234924719,0.014918373234924719,0.010853719105801652,206.384796875,83519.34375,0.25822018626821847,0.03621490302503926,1.0661936998494823,0.0009907858523901577,9.398691571642626e-06,52633.0,1.992071263575218e-05,7.644344019845184e-09,1.9125511909243145,2.462926237558154,-122.62334734678711,156.6404977169604,209.20390235246185,527.5558199967846,82.98558903469434,1,2,LSN
148,4.4542869706693935e+19,inf,6.866056670059492,497.441283986929,-1.4238495826721191,57728.27673584478,0.013574091287124886,0.02609222968015005,0.02609222968015005,0.00013607546738219223,228.994390625,14641.9052734375,1.1190215373125085,0.0,0.991603740004851,0.0020789029755048224,7.151613759481621e-05,52644.0,4.500806846574193e-06,3.782526023199854e-07,0.4067519833127644,29.468916639584663,-0.010540702665417852,0.7636584072525975,4135.29016957798,3171.4015126326026,1054.6748857852476,1,2,LSN
149,4.457874457208501e+19,inf,1.2856286619605426,6.590060760606168,-1.4238349199295044,50657.13197538227,0.011527095716532546,0.043944186151870554,0.043944186151870554,0.0009551141386941055,228.444953125,14906.0556640625,0.8100924015910027,0.1442639027717534,1.003166580271656,0.0018084594019259494,0.00025771774934457323,52644.0,2.5868589882801147e-06,1.5403440520596382e-08,0.007096949258128591,0.036395776123908236,-2.327225884166002,11.807137924374167,1498.5403648672534,898.7731675700256,657.4277170198878,1,2,LSN
150,4.461940891012668e+19,inf,,,-1.4238324165344238,47887.5959477852,0.009420976440360123,0.0417828495982198,0.0417828495982198,0.00020861310047678427,228.02740625,15076.6162109375,0.387073979143429,0.07275699780847196,1.0245671860105663,0.0017237466373243523,0.0,52644.0,4.147968749755087e-06,2.6308749310707944e-08,,,,,869.2868292623922,817.6419030192008,429.9204729493179,1,2,LSN
151,4.465619856919206e+19,inf,2.3649094499240984,1.1689554825247692,-1.4238317012786865,35264.7296675446,0.011889099096552478,0.02291454749005877,0.02291454749005877,0.0019724356248903775,227.66409375,15225.666015625,0.2505028857823514,0.10297121223904818,1.0434818220492466,0.0012763022639704412,5.027930986001772e-05,52644.0,2.7554049028698932e-06,1.7154306432536147e-09,0.03811694406897087,0.018971126911388962,652.4557266339036,137.7023691589549,1090.5344179668953,879.9189459741939,393.2961320823423,1,2,LSN
152,5.824757845948e+19,inf,3.999492808625594,0.9715631885696422,-1.4249391555786133,58217.24587089603,0.011682898213795354,0.02513774140306707,0.02513774140306707,5.975418569208104e-05,242.517046875,1058.8685302734375,442.36477278245894,1454.3650162248107,0.9995716635193079,0.002097752104582343,2.6753576293174876e-05,52644.0,4.070788299465645e-06,2.2678782575874643e-08,0.06487662796661531,0.019083399246184636,-665.0158630451365,152.3646783108848,433.6887290136593,1950.775563601195,157.11290083958272,1,2,LSN
